Cutoff,Array Size,Parallel Time
2.888889,836363.636364,0.032293
2.888889,845454.545455,0.033061
2.888889,854545.454545,0.033828
2.888889,863636.363636,0.034596
2.888889,872727.272727,0.035364
2.888889,881818.181818,0.036131
2.888889,890909.090909,0.036899
2.888889,900000.000000,0.037667
2.888889,909090.909091,0.038729
2.888889,918181.818182,0.039791
2.888889,927272.727273,0.040854
2.888889,936363.636364,0.041916
2.888889,945454.545455,0.042978
2.888889,954545.454545,0.044040
2.888889,963636.363636,0.045103
2.888889,972727.272727,0.046165
2.888889,981818.181818,0.047227
2.888889,990909.090909,0.048290
2.888889,1000000.000000,0.049352
3.000000,100000.000000,0.000000
3.000000,109090.909091,0.004621
3.000000,118181.818182,0.005076
3.000000,127272.727273,0.005530
3.000000,136363.636364,0.005985
3.000000,145454.545455,0.006439
3.000000,154545.454545,0.006894
3.000000,163636.363636,0.007348
3.000000,172727.272727,0.007803
3.000000,181818.181818,0.008258
3.000000,190909.090909,0.008712
3.000000,200000.000000,0.009167
3.000000,209090.909091,0.009561
3.000000,218181.818182,0.009955
3.000000,227272.727273,0.010348
3.000000,236363.636364,0.010742
3.000000,245454.545455,0.011136
3.000000,254545.454545,0.011530
3.000000,263636.363636,0.011924
3.000000,272727.272727,0.012318
3.000000,281818.181818,0.012712
3.000000,290909.090909,0.013106
3.000000,300000.000000,0.013500
3.000000,309090.909091,0.014076
3.000000,318181.818182,0.014652
3.000000,327272.727273,0.015227
3.000000,336363.636364,0.015803
3.000000,345454.545455,0.016379
3.000000,354545.454545,0.016955
3.000000,363636.363636,0.017530
3.000000,372727.272727,0.018106
3.000000,381818.181818,0.018682
3.000000,390909.090909,0.019258
3.000000,400000.000000,0.019833
3.000000,409090.909091,0.020606
3.000000,418181.818182,0.021379
3.000000,427272.727273,0.022151
3.000000,436363.636364,0.022924
3.000000,445454.545455,0.023697
3.000000,454545.454545,0.024470
3.000000,463636.363636,0.025242
3.000000,472727.272727,0.026015
3.000000,481818.181818,0.026788
3.000000,490909.090909,0.027561
3.000000,500000.000000,0.028333
3.000000,509090.909091,0.028470
3.000000,518181.818182,0.028606
3.000000,527272.727273,0.028742
3.000000,536363.636364,0.028879
3.000000,545454.545455,0.029015
3.000000,554545.454545,0.029151
3.000000,563636.363636,0.029288
3.000000,572727.272727,0.029424
3.000000,581818.181818,0.029561
3.000000,590909.090909,0.029697
3.000000,600000.000000,0.029833
3.000000,609090.909091,0.029833
3.000000,618181.818182,0.029833
3.000000,627272.727273,0.029833
3.000000,636363.636364,0.029833
3.000000,645454.545455,0.029833
3.000000,654545.454545,0.029833
3.000000,663636.363636,0.029833
3.000000,672727.272727,0.029833
3.000000,681818.181818,0.029833
3.000000,690909.090909,0.029833
3.000000,700000.000000,0.029833
3.000000,709090.909091,0.029712
3.000000,718181.818182,0.029591
3.000000,727272.727273,0.029470
3.000000,736363.636364,0.029348
3.000000,745454.545455,0.029227
3.000000,754545.454545,0.029106
3.000000,763636.363636,0.028985
3.000000,772727.272727,0.028864
3.000000,781818.181818,0.028742
3.000000,790909.090909,0.028621
3.000000,800000.000000,0.028500
3.000000,809090.909091,0.029348
3.000000,818181.818182,0.030197
3.000000,827272.727273,0.031045
3.000000,836363.636364,0.031894
3.000000,845454.545455,0.032742
3.000000,854545.454545,0.033591
3.000000,863636.363636,0.034439
3.000000,872727.272727,0.035288
3.000000,881818.181818,0.036136
3.000000,890909.090909,0.036985
3.000000,900000.000000,0.037833
3.000000,909090.909091,0.039000
3.000000,918181.818182,0.040167
3.000000,927272.727273,0.041333
3.000000,936363.636364,0.042500
3.000000,945454.545455,0.043667
3.000000,954545.454545,0.044833
3.000000,963636.363636,0.046000
3.000000,972727.272727,0.047167
3.000000,981818.181818,0.048333
3.000000,990909.090909,0.049500
3.000000,1000000.000000,0.050667
3.111111,100000.000000,0.000000
3.111111,109090.909091,0.004525
3.111111,118181.818182,0.004976
3.111111,127272.727273,0.005428
3.111111,136363.636364,0.005879
3.111111,145454.545455,0.006330
3.111111,154545.454545,0.006781
3.111111,163636.363636,0.007232
3.111111,172727.272727,0.007684
3.111111,181818.181818,0.008135
3.111111,190909.090909,0.008586
3.111111,200000.000000,0.009037
3.111111,209090.909091,0.009439
3.111111,218181.818182,0.009842
3.111111,227272.727273,0.010244
3.111111,236363.636364,0.010646
3.111111,245454.545455,0.011049
3.111111,254545.454545,0.011451
3.111111,263636.363636,0.011854
3.111111,272727.272727,0.012256
3.111111,281818.181818,0.012658
3.111111,290909.090909,0.013061
3.111111,300000.000000,0.013463
3.111111,309090.909091,0.014002
3.111111,318181.818182,0.014540
3.111111,327272.727273,0.015079
3.111111,336363.636364,0.015618
3.111111,345454.545455,0.016157
3.111111,354545.454545,0.016695
3.111111,363636.363636,0.017234
3.111111,372727.272727,0.017773
3.111111,381818.181818,0.018311
3.111111,390909.090909,0.018850
3.111111,400000.000000,0.019389
3.111111,409090.909091,0.020138
3.111111,418181.818182,0.020887
3.111111,427272.727273,0.021636
3.111111,436363.636364,0.022385
3.111111,445454.545455,0.023135
3.111111,454545.454545,0.023884
3.111111,463636.363636,0.024633
3.111111,472727.272727,0.025382
3.111111,481818.181818,0.026131
3.111111,490909.090909,0.026880
3.111111,500000.000000,0.027630
3.111111,509090.909091,0.027810
3.111111,518181.818182,0.027990
3.111111,527272.727273,0.028170
3.111111,536363.636364,0.028350
3.111111,545454.545455,0.028530
3.111111,554545.454545,0.028710
3.111111,563636.363636,0.028891
3.111111,572727.272727,0.029071
3.111111,581818.181818,0.029251
3.111111,590909.090909,0.029431
3.111111,600000.000000,0.029611
3.111111,609090.909091,0.029630
3.111111,618181.818182,0.029648
3.111111,627272.727273,0.029667
3.111111,636363.636364,0.029685
3.111111,645454.545455,0.029704
3.111111,654545.454545,0.029722
3.111111,663636.363636,0.029741
3.111111,672727.272727,0.029759
3.111111,681818.181818,0.029778
3.111111,690909.090909,0.029796
3.111111,700000.000000,0.029815
3.111111,709090.909091,0.029677
3.111111,718181.818182,0.029539
3.111111,727272.727273,0.029401
3.111111,736363.636364,0.029263
3.111111,745454.545455,0.029125
3.111111,754545.454545,0.028987
3.111111,763636.363636,0.028848
3.111111,772727.272727,0.028710
3.111111,781818.181818,0.028572
3.111111,790909.090909,0.028434
3.111111,800000.000000,0.028296
3.111111,809090.909091,0.029118
3.111111,818181.818182,0.029939
3.111111,827272.727273,0.030761
3.111111,836363.636364,0.031582
3.111111,845454.545455,0.032404
3.111111,854545.454545,0.033226
3.111111,863636.363636,0.034047
3.111111,872727.272727,0.034869
3.111111,881818.181818,0.035690
3.111111,890909.090909,0.036512
3.111111,900000.000000,0.037333
3.111111,909090.909091,0.038399
3.111111,918181.818182,0.039465
3.111111,927272.727273,0.040530
3.111111,936363.636364,0.041596
3.111111,945454.545455,0.042662
3.111111,954545.454545,0.043727
3.111111,963636.363636,0.044793
3.111111,972727.272727,0.045859
3.111111,981818.181818,0.046924
3.111111,990909.090909,0.047990
3.111111,1000000.000000,0.049056
3.222222,100000.000000,0.000000
3.222222,109090.909091,0.004429
3.222222,118181.818182,0.004877
3.222222,127272.727273,0.005325
3.222222,136363.636364,0.005773
3.222222,145454.545455,0.006221
3.222222,154545.454545,0.006668
3.222222,163636.363636,0.007116
3.222222,172727.272727,0.007564
3.222222,181818.181818,0.008012
3.222222,190909.090909,0.008460
3.222222,200000.000000,0.008907
3.222222,209090.909091,0.009318
3.222222,218181.818182,0.009729
3.222222,227272.727273,0.010140
3.222222,236363.636364,0.010551
3.222222,245454.545455,0.010961
3.222222,254545.454545,0.011372
3.222222,263636.363636,0.011783
3.222222,272727.272727,0.012194
3.222222,281818.181818,0.012604
3.222222,290909.090909,0.013015
3.222222,300000.000000,0.013426
3.222222,309090.909091,0.013928
3.222222,318181.818182,0.014429
3.222222,327272.727273,0.014931
3.222222,336363.636364,0.015433
3.222222,345454.545455,0.015934
3.222222,354545.454545,0.016436
3.222222,363636.363636,0.016938
3.222222,372727.272727,0.017439
3.222222,381818.181818,0.017941
3.222222,390909.090909,0.018443
3.222222,400000.000000,0.018944
3.222222,409090.909091,0.019670
3.222222,418181.818182,0.020396
3.222222,427272.727273,0.021121
3.222222,436363.636364,0.021847
3.222222,445454.545455,0.022572
3.222222,454545.454545,0.023298
3.222222,463636.363636,0.024024
3.222222,472727.272727,0.024749
3.222222,481818.181818,0.025475
3.222222,490909.090909,0.026200
3.222222,500000.000000,0.026926
3.222222,509090.909091,0.027150
3.222222,518181.818182,0.027374
3.222222,527272.727273,0.027598
3.222222,536363.636364,0.027822
3.222222,545454.545455,0.028045
3.222222,554545.454545,0.028269
3.222222,563636.363636,0.028493
3.222222,572727.272727,0.028717
3.222222,581818.181818,0.028941
3.222222,590909.090909,0.029165
3.222222,600000.000000,0.029389
3.222222,609090.909091,0.029426
3.222222,618181.818182,0.029463
3.222222,627272.727273,0.029500
3.222222,636363.636364,0.029537
3.222222,645454.545455,0.029574
3.222222,654545.454545,0.029611
3.222222,663636.363636,0.029648
3.222222,672727.272727,0.029685
3.222222,681818.181818,0.029722
3.222222,690909.090909,0.029759
3.222222,700000.000000,0.029796
3.222222,709090.909091,0.029641
3.222222,718181.818182,0.029487
3.222222,727272.727273,0.029332
3.222222,736363.636364,0.029177
3.222222,745454.545455,0.029022
3.222222,754545.454545,0.028867
3.222222,763636.363636,0.028712
3.222222,772727.272727,0.028557
3.222222,781818.181818,0.028402
3.222222,790909.090909,0.028247
3.222222,800000.000000,0.028093
3.222222,809090.909091,0.028887
3.222222,818181.818182,0.029682
3.222222,827272.727273,0.030476
3.222222,836363.636364,0.031271
3.222222,845454.545455,0.032066
3.222222,854545.454545,0.032860
3.222222,863636.363636,0.033655
3.222222,872727.272727,0.034449
3.222222,881818.181818,0.035244
3.222222,890909.090909,0.036039
3.222222,900000.000000,0.036833
3.222222,909090.909091,0.037798
3.222222,918181.818182,0.038763
3.222222,927272.727273,0.039727
3.222222,936363.636364,0.040692
3.222222,945454.545455,0.041657
3.222222,954545.454545,0.042621
3.222222,963636.363636,0.043586
3.222222,972727.272727,0.044551
3.222222,981818.181818,0.045515
3.222222,990909.090909,0.046480
3.222222,1000000.000000,0.047444
3.333333,100000.000000,0.000000
3.333333,109090.909091,0.004333
3.333333,118181.818182,0.004778
3.333333,127272.727273,0.005222
3.333333,136363.636364,0.005667
3.333333,145454.545455,0.006111
3.333333,154545.454545,0.006556
3.333333,163636.363636,0.007000
3.333333,172727.272727,0.007444
3.333333,181818.181818,0.007889
3.333333,190909.090909,0.008333
3.333333,200000.000000,0.008778
3.333333,209090.909091,0.009197
3.333333,218181.818182,0.009616
3.333333,227272.727273,0.010035
3.333333,236363.636364,0.010455
3.333333,245454.545455,0.010874
3.333333,254545.454545,0.011293
3.333333,263636.363636,0.011712
3.333333,272727.272727,0.012131
3.333333,281818.181818,0.012551
3.333333,290909.090909,0.012970
3.333333,300000.000000,0.013389
3.333333,309090.909091,0.013854
3.333333,318181.818182,0.014318
3.333333,327272.727273,0.014783
3.333333,336363.636364,0.015247
3.333333,345454.545455,0.015712
3.333333,354545.454545,0.016177
3.333333,363636.363636,0.016641
3.333333,372727.272727,0.017106
3.333333,381818.181818,0.017571
3.333333,390909.090909,0.018035
3.333333,400000.000000,0.018500
3.333333,409090.909091,0.019202
3.333333,418181.818182,0.019904
3.333333,427272.727273,0.020606
3.333333,436363.636364,0.021308
3.333333,445454.545455,0.022010
3.333333,454545.454545,0.022712
3.333333,463636.363636,0.023414
3.333333,472727.272727,0.024116
3.333333,481818.181818,0.024818
3.333333,490909.090909,0.025520
3.333333,500000.000000,0.026222
3.333333,509090.909091,0.026490
3.333333,518181.818182,0.026758
3.333333,527272.727273,0.027025
3.333333,536363.636364,0.027293
3.333333,545454.545455,0.027561
3.333333,554545.454545,0.027828
3.333333,563636.363636,0.028096
3.333333,572727.272727,0.028364
3.333333,581818.181818,0.028631
3.333333,590909.090909,0.028899
3.333333,600000.000000,0.029167
3.333333,609090.909091,0.029222
3.333333,618181.818182,0.029278
3.333333,627272.727273,0.029333
3.333333,636363.636364,0.029389
3.333333,645454.545455,0.029444
3.333333,654545.454545,0.029500
3.333333,663636.363636,0.029556
3.333333,672727.272727,0.029611
3.333333,681818.181818,0.029667
3.333333,690909.090909,0.029722
3.333333,700000.000000,0.029778
3.333333,709090.909091,0.029606
3.333333,718181.818182,0.029434
3.333333,727272.727273,0.029263
3.333333,736363.636364,0.029091
3.333333,745454.545455,0.028919
3.333333,754545.454545,0.028747
3.333333,763636.363636,0.028576
3.333333,772727.272727,0.028404
3.333333,781818.181818,0.028232
3.333333,790909.090909,0.028061
3.333333,800000.000000,0.027889
3.333333,809090.909091,0.028657
3.333333,818181.818182,0.029424
3.333333,827272.727273,0.030192
3.333333,836363.636364,0.030960
3.333333,845454.545455,0.031727
3.333333,854545.454545,0.032495
3.333333,863636.363636,0.033263
3.333333,872727.272727,0.034030
3.333333,881818.181818,0.034798
3.333333,890909.090909,0.035566
3.333333,900000.000000,0.036333
3.333333,909090.909091,0.037197
3.333333,918181.818182,0.038061
3.333333,927272.727273,0.038924
3.333333,936363.636364,0.039788
3.333333,945454.545455,0.040652
3.333333,954545.454545,0.041515
3.333333,963636.363636,0.042379
3.333333,972727.272727,0.043242
3.333333,981818.181818,0.044106
3.333333,990909.090909,0.044970
3.333333,1000000.000000,0.045833
3.444444,100000.000000,0.000000
3.444444,109090.909091,0.004237
3.444444,118181.818182,0.004678
3.444444,127272.727273,0.005120
3.444444,136363.636364,0.005561
3.444444,145454.545455,0.006002
3.444444,154545.454545,0.006443
3.444444,163636.363636,0.006884
3.444444,172727.272727,0.007325
3.444444,181818.181818,0.007766
3.444444,190909.090909,0.008207
3.444444,200000.000000,0.008648
3.444444,209090.909091,0.009076
3.444444,218181.818182,0.009503
3.444444,227272.727273,0.009931
3.444444,236363.636364,0.010359
3.444444,245454.545455,0.010786
3.444444,254545.454545,0.011214
3.444444,263636.363636,0.011641
3.444444,272727.272727,0.012069
3.444444,281818.181818,0.012497
3.444444,290909.090909,0.012924
3.444444,300000.000000,0.013352
3.444444,309090.909091,0.013779
3.444444,318181.818182,0.014207
3.444444,327272.727273,0.014635
3.444444,336363.636364,0.015062
3.444444,345454.545455,0.015490
3.444444,354545.454545,0.015917
3.444444,363636.363636,0.016345
3.444444,372727.272727,0.016773
3.444444,381818.181818,0.017200
3.444444,390909.090909,0.017628
3.444444,400000.000000,0.018056
3.444444,409090.909091,0.018734
3.444444,418181.818182,0.019412
3.444444,427272.727273,0.020091
3.444444,436363.636364,0.020769
3.444444,445454.545455,0.021448
3.444444,454545.454545,0.022126
3.444444,463636.363636,0.022805
3.444444,472727.272727,0.023483
3.444444,481818.181818,0.024162
3.444444,490909.090909,0.024840
3.444444,500000.000000,0.025518
3.444444,509090.909091,0.025830
3.444444,518181.818182,0.026141
3.444444,527272.727273,0.026453
3.444444,536363.636364,0.026764
3.444444,545454.545455,0.027076
3.444444,554545.454545,0.027387
3.444444,563636.363636,0.027699
3.444444,572727.272727,0.028010
3.444444,581818.181818,0.028322
3.444444,590909.090909,0.028633
3.444444,600000.000000,0.028944
3.444444,609090.909091,0.029018
3.444444,618181.818182,0.029093
3.444444,627272.727273,0.029167
3.444444,636363.636364,0.029241
3.444444,645454.545455,0.029315
3.444444,654545.454545,0.029389
3.444444,663636.363636,0.029463
3.444444,672727.272727,0.029537
3.444444,681818.181818,0.029611
3.444444,690909.090909,0.029685
3.444444,700000.000000,0.029759
3.444444,709090.909091,0.029571
3.444444,718181.818182,0.029382
3.444444,727272.727273,0.029194
3.444444,736363.636364,0.029005
3.444444,745454.545455,0.028817
3.444444,754545.454545,0.028628
3.444444,763636.363636,0.028439
3.444444,772727.272727,0.028251
3.444444,781818.181818,0.028062
3.444444,790909.090909,0.027874
3.444444,800000.000000,0.027685
3.444444,809090.909091,0.028426
3.444444,818181.818182,0.029167
3.444444,827272.727273,0.029907
3.444444,836363.636364,0.030648
3.444444,845454.545455,0.031389
3.444444,854545.454545,0.032130
3.444444,863636.363636,0.032870
3.444444,872727.272727,0.033611
3.444444,881818.181818,0.034352
3.444444,890909.090909,0.035093
3.444444,900000.000000,0.035833
3.444444,909090.909091,0.036596
3.444444,918181.818182,0.037359
3.444444,927272.727273,0.038121
3.444444,936363.636364,0.038884
3.444444,945454.545455,0.039646
3.444444,954545.454545,0.040409
3.444444,963636.363636,0.041172
3.444444,972727.272727,0.041934
3.444444,981818.181818,0.042697
3.444444,990909.090909,0.043460
3.444444,1000000.000000,0.044222
3.555556,100000.000000,0.000000
3.555556,109090.909091,0.004141
3.555556,118181.818182,0.004579
3.555556,127272.727273,0.005017
3.555556,136363.636364,0.005455
3.555556,145454.545455,0.005892
3.555556,154545.454545,0.006330
3.555556,163636.363636,0.006768
3.555556,172727.272727,0.007205
3.555556,181818.181818,0.007643
3.555556,190909.090909,0.008081
3.555556,200000.000000,0.008519
3.555556,209090.909091,0.008955
3.555556,218181.818182,0.009391
3.555556,227272.727273,0.009827
3.555556,236363.636364,0.010263
3.555556,245454.545455,0.010699
3.555556,254545.454545,0.011135
3.555556,263636.363636,0.011571
3.555556,272727.272727,0.012007
3.555556,281818.181818,0.012443
3.555556,290909.090909,0.012879
3.555556,300000.000000,0.013315
3.555556,309090.909091,0.013705
3.555556,318181.818182,0.014096
3.555556,327272.727273,0.014487
3.555556,336363.636364,0.014877
3.555556,345454.545455,0.015268
3.555556,354545.454545,0.015658
3.555556,363636.363636,0.016049
3.555556,372727.272727,0.016439
3.555556,381818.181818,0.016830
3.555556,390909.090909,0.017221
3.555556,400000.000000,0.017611
3.555556,409090.909091,0.018266
3.555556,418181.818182,0.018921
3.555556,427272.727273,0.019576
3.555556,436363.636364,0.020231
3.555556,445454.545455,0.020885
3.555556,454545.454545,0.021540
3.555556,463636.363636,0.022195
3.555556,472727.272727,0.022850
3.555556,481818.181818,0.023505
3.555556,490909.090909,0.024160
3.555556,500000.000000,0.024815
3.555556,509090.909091,0.025170
3.555556,518181.818182,0.025525
3.555556,527272.727273,0.025880
3.555556,536363.636364,0.026236
3.555556,545454.545455,0.026591
3.555556,554545.454545,0.026946
3.555556,563636.363636,0.027301
3.555556,572727.272727,0.027657
3.555556,581818.181818,0.028012
3.555556,590909.090909,0.028367
3.555556,600000.000000,0.028722
3.555556,609090.909091,0.028815
3.555556,618181.818182,0.028907
3.555556,627272.727273,0.029000
3.555556,636363.636364,0.029093
3.555556,645454.545455,0.029185
3.555556,654545.454545,0.029278
3.555556,663636.363636,0.029370
3.555556,672727.272727,0.029463
3.555556,681818.181818,0.029556
3.555556,690909.090909,0.029648
3.555556,700000.000000,0.029741
3.555556,709090.909091,0.029535
3.555556,718181.818182,0.029330
3.555556,727272.727273,0.029125
3.555556,736363.636364,0.028919
3.555556,745454.545455,0.028714
3.555556,754545.454545,0.028508
3.555556,763636.363636,0.028303
3.555556,772727.272727,0.028098
3.555556,781818.181818,0.027892
3.555556,790909.090909,0.027687
3.555556,800000.000000,0.027482
3.555556,809090.909091,0.028195
3.555556,818181.818182,0.028909
3.555556,827272.727273,0.029623
3.555556,836363.636364,0.030337
3.555556,845454.545455,0.031051
3.555556,854545.454545,0.031764
3.555556,863636.363636,0.032478
3.555556,872727.272727,0.033192
3.555556,881818.181818,0.033906
3.555556,890909.090909,0.034619
3.555556,900000.000000,0.035333
3.555556,909090.909091,0.035995
3.555556,918181.818182,0.036657
3.555556,927272.727273,0.037318
3.555556,936363.636364,0.037980
3.555556,945454.545455,0.038641
3.555556,954545.454545,0.039303
3.555556,963636.363636,0.039965
3.555556,972727.272727,0.040626
3.555556,981818.181818,0.041288
3.555556,990909.090909,0.041950
3.555556,1000000.000000,0.042611
3.666667,100000.000000,0.000000
3.666667,109090.909091,0.004045
3.666667,118181.818182,0.004480
3.666667,127272.727273,0.004914
3.666667,136363.636364,0.005348
3.666667,145454.545455,0.005783
3.666667,154545.454545,0.006217
3.666667,163636.363636,0.006652
3.666667,172727.272727,0.007086
3.666667,181818.181818,0.007520
3.666667,190909.090909,0.007955
3.666667,200000.000000,0.008389
3.666667,209090.909091,0.008833
3.666667,218181.818182,0.009278
3.666667,227272.727273,0.009722
3.666667,236363.636364,0.010167
3.666667,245454.545455,0.010611
3.666667,254545.454545,0.011056
3.666667,263636.363636,0.011500
3.666667,272727.272727,0.011944
3.666667,281818.181818,0.012389
3.666667,290909.090909,0.012833
3.666667,300000.000000,0.013278
3.666667,309090.909091,0.013631
3.666667,318181.818182,0.013985
3.666667,327272.727273,0.014338
3.666667,336363.636364,0.014692
3.666667,345454.545455,0.015045
3.666667,354545.454545,0.015399
3.666667,363636.363636,0.015753
3.666667,372727.272727,0.016106
3.666667,381818.181818,0.016460
3.666667,390909.090909,0.016813
3.666667,400000.000000,0.017167
3.666667,409090.909091,0.017798
3.666667,418181.818182,0.018429
3.666667,427272.727273,0.019061
3.666667,436363.636364,0.019692
3.666667,445454.545455,0.020323
3.666667,454545.454545,0.020955
3.666667,463636.363636,0.021586
3.666667,472727.272727,0.022217
3.666667,481818.181818,0.022848
3.666667,490909.090909,0.023480
3.666667,500000.000000,0.024111
3.666667,509090.909091,0.024510
3.666667,518181.818182,0.024909
3.666667,527272.727273,0.025308
3.666667,536363.636364,0.025707
3.666667,545454.545455,0.026106
3.666667,554545.454545,0.026505
3.666667,563636.363636,0.026904
3.666667,572727.272727,0.027303
3.666667,581818.181818,0.027702
3.666667,590909.090909,0.028101
3.666667,600000.000000,0.028500
3.666667,609090.909091,0.028611
3.666667,618181.818182,0.028722
3.666667,627272.727273,0.028833
3.666667,636363.636364,0.028944
3.666667,645454.545455,0.029056
3.666667,654545.454545,0.029167
3.666667,663636.363636,0.029278
3.666667,672727.272727,0.029389
3.666667,681818.181818,0.029500
3.666667,690909.090909,0.029611
3.666667,700000.000000,0.029722
3.666667,709090.909091,0.029500
3.666667,718181.818182,0.029278
3.666667,727272.727273,0.029056
3.666667,736363.636364,0.028833
3.666667,745454.545455,0.028611
3.666667,754545.454545,0.028389
3.666667,763636.363636,0.028167
3.666667,772727.272727,0.027944
3.666667,781818.181818,0.027722
3.666667,790909.090909,0.027500
3.666667,800000.000000,0.027278
3.666667,809090.909091,0.027965
3.666667,818181.818182,0.028652
3.666667,827272.727273,0.029338
3.666667,836363.636364,0.030025
3.666667,845454.545455,0.030712
3.666667,854545.454545,0.031399
3.666667,863636.363636,0.032086
3.666667,872727.272727,0.032773
3.666667,881818.181818,0.033460
3.666667,890909.090909,0.034146
3.666667,900000.000000,0.034833
3.666667,909090.909091,0.035394
3.666667,918181.818182,0.035955
3.666667,927272.727273,0.036515
3.666667,936363.636364,0.037076
3.666667,945454.545455,0.037636
3.666667,954545.454545,0.038197
3.666667,963636.363636,0.038758
3.666667,972727.272727,0.039318
3.666667,981818.181818,0.039879
3.666667,990909.090909,0.040439
3.666667,1000000.000000,0.041000
3.777778,100000.000000,0.000000
3.777778,109090.909091,0.003949
3.777778,118181.818182,0.004380
3.777778,127272.727273,0.004811
3.777778,136363.636364,0.005242
3.777778,145454.545455,0.005673
3.777778,154545.454545,0.006104
3.777778,163636.363636,0.006535
3.777778,172727.272727,0.006966
3.777778,181818.181818,0.007397
3.777778,190909.090909,0.007828
3.777778,200000.000000,0.008259
3.777778,209090.909091,0.008712
3.777778,218181.818182,0.009165
3.777778,227272.727273,0.009618
3.777778,236363.636364,0.010071
3.777778,245454.545455,0.010524
3.777778,254545.454545,0.010976
3.777778,263636.363636,0.011429
3.777778,272727.272727,0.011882
3.777778,281818.181818,0.012335
3.777778,290909.090909,0.012788
3.777778,300000.000000,0.013241
3.777778,309090.909091,0.013557
3.777778,318181.818182,0.013874
3.777778,327272.727273,0.014190
3.777778,336363.636364,0.014507
3.777778,345454.545455,0.014823
3.777778,354545.454545,0.015140
3.777778,363636.363636,0.015456
3.777778,372727.272727,0.015773
3.777778,381818.181818,0.016089
3.777778,390909.090909,0.016406
3.777778,400000.000000,0.016722
3.777778,409090.909091,0.017330
3.777778,418181.818182,0.017938
3.777778,427272.727273,0.018545
3.777778,436363.636364,0.019153
3.777778,445454.545455,0.019761
3.777778,454545.454545,0.020369
3.777778,463636.363636,0.020976
3.777778,472727.272727,0.021584
3.777778,481818.181818,0.022192
3.777778,490909.090909,0.022800
3.777778,500000.000000,0.023407
3.777778,509090.909091,0.023850
3.777778,518181.818182,0.024293
3.777778,527272.727273,0.024736
3.777778,536363.636364,0.025178
3.777778,545454.545455,0.025621
3.777778,554545.454545,0.026064
3.777778,563636.363636,0.026507
3.777778,572727.272727,0.026949
3.777778,581818.181818,0.027392
3.777778,590909.090909,0.027835
3.777778,600000.000000,0.028278
3.777778,609090.909091,0.028407
3.777778,618181.818182,0.028537
3.777778,627272.727273,0.028667
3.777778,636363.636364,0.028796
3.777778,645454.545455,0.028926
3.777778,654545.454545,0.029056
3.777778,663636.363636,0.029185
3.777778,672727.272727,0.029315
3.777778,681818.181818,0.029444
3.777778,690909.090909,0.029574
3.777778,700000.000000,0.029704
3.777778,709090.909091,0.029465
3.777778,718181.818182,0.029226
3.777778,727272.727273,0.028987
3.777778,736363.636364,0.028747
3.777778,745454.545455,0.028508
3.777778,754545.454545,0.028269
3.777778,763636.363636,0.028030
3.777778,772727.272727,0.027791
3.777778,781818.181818,0.027552
3.777778,790909.090909,0.027313
3.777778,800000.000000,0.027074
3.777778,809090.909091,0.027734
3.777778,818181.818182,0.028394
3.777778,827272.727273,0.029054
3.777778,836363.636364,0.029714
3.777778,845454.545455,0.030374
3.777778,854545.454545,0.031034
3.777778,863636.363636,0.031694
3.777778,872727.272727,0.032354
3.777778,881818.181818,0.033013
3.777778,890909.090909,0.033673
3.777778,900000.000000,0.034333
3.777778,909090.909091,0.034793
3.777778,918181.818182,0.035253
3.777778,927272.727273,0.035712
3.777778,936363.636364,0.036172
3.777778,945454.545455,0.036631
3.777778,954545.454545,0.037091
3.777778,963636.363636,0.037551
3.777778,972727.272727,0.038010
3.777778,981818.181818,0.038470
3.777778,990909.090909,0.038929
3.777778,1000000.000000,0.039389
3.888889,100000.000000,0.000000
3.888889,109090.909091,0.003854
3.888889,118181.818182,0.004281
3.888889,127272.727273,0.004709
3.888889,136363.636364,0.005136
3.888889,145454.545455,0.005564
3.888889,154545.454545,0.005992
3.888889,163636.363636,0.006419
3.888889,172727.272727,0.006847
3.888889,181818.181818,0.007274
3.888889,190909.090909,0.007702
3.888889,200000.000000,0.008130
3.888889,209090.909091,0.008591
3.888889,218181.818182,0.009052
3.888889,227272.727273,0.009513
3.888889,236363.636364,0.009975
3.888889,245454.545455,0.010436
3.888889,254545.454545,0.010897
3.888889,263636.363636,0.011359
3.888889,272727.272727,0.011820
3.888889,281818.181818,0.012281
3.888889,290909.090909,0.012742
3.888889,300000.000000,0.013204
3.888889,309090.909091,0.013483
3.888889,318181.818182,0.013763
3.888889,327272.727273,0.014042
3.888889,336363.636364,0.014322
3.888889,345454.545455,0.014601
3.888889,354545.454545,0.014880
3.888889,363636.363636,0.015160
3.888889,372727.272727,0.015439
3.888889,381818.181818,0.015719
3.888889,390909.090909,0.015998
3.888889,400000.000000,0.016278
3.888889,409090.909091,0.016862
3.888889,418181.818182,0.017446
3.888889,427272.727273,0.018030
3.888889,436363.636364,0.018614
3.888889,445454.545455,0.019199
3.888889,454545.454545,0.019783
3.888889,463636.363636,0.020367
3.888889,472727.272727,0.020951
3.888889,481818.181818,0.021535
3.888889,490909.090909,0.022120
3.888889,500000.000000,0.022704
3.888889,509090.909091,0.023190
3.888889,518181.818182,0.023677
3.888889,527272.727273,0.024163
3.888889,536363.636364,0.024650
3.888889,545454.545455,0.025136
3.888889,554545.454545,0.025623
3.888889,563636.363636,0.026109
3.888889,572727.272727,0.026596
3.888889,581818.181818,0.027082
