Cutoff,Array Size,Serial Time
5.555556,427272.727273,0.065313
5.555556,436363.636364,0.066362
5.555556,445454.545455,0.067411
5.555556,454545.454545,0.068460
5.555556,463636.363636,0.069508
5.555556,472727.272727,0.070557
5.555556,481818.181818,0.071606
5.555556,490909.090909,0.072655
5.555556,500000.000000,0.073704
5.555556,509090.909091,0.076416
5.555556,518181.818182,0.079128
5.555556,527272.727273,0.081840
5.555556,536363.636364,0.084552
5.555556,545454.545455,0.087264
5.555556,554545.454545,0.089976
5.555556,563636.363636,0.092689
5.555556,572727.272727,0.095401
5.555556,581818.181818,0.098113
5.555556,590909.090909,0.100825
5.555556,600000.000000,0.103537
5.555556,609090.909091,0.104146
5.555556,618181.818182,0.104756
5.555556,627272.727273,0.105365
5.555556,636363.636364,0.105975
5.555556,645454.545455,0.106584
5.555556,654545.454545,0.107194
5.555556,663636.363636,0.107803
5.555556,672727.272727,0.108412
5.555556,681818.181818,0.109022
5.555556,690909.090909,0.109631
5.555556,700000.000000,0.110241
5.555556,709090.909091,0.111742
5.555556,718181.818182,0.113244
5.555556,727272.727273,0.114746
5.555556,736363.636364,0.116247
5.555556,745454.545455,0.117749
5.555556,754545.454545,0.119251
5.555556,763636.363636,0.120752
5.555556,772727.272727,0.122254
5.555556,781818.181818,0.123756
5.555556,790909.090909,0.125257
5.555556,800000.000000,0.126759
5.555556,809090.909091,0.125958
5.555556,818181.818182,0.125156
5.555556,827272.727273,0.124355
5.555556,836363.636364,0.123554
5.555556,845454.545455,0.122752
5.555556,854545.454545,0.121951
5.555556,863636.363636,0.121150
5.555556,872727.272727,0.120348
5.555556,881818.181818,0.119547
5.555556,890909.090909,0.118745
5.555556,900000.000000,0.117944
5.555556,909090.909091,0.119862
5.555556,918181.818182,0.121779
5.555556,927272.727273,0.123697
5.555556,936363.636364,0.125614
5.555556,945454.545455,0.127532
5.555556,954545.454545,0.129449
5.555556,963636.363636,0.131367
5.555556,972727.272727,0.133285
5.555556,981818.181818,0.135202
5.555556,990909.090909,0.137120
5.555556,1000000.000000,0.139037
5.666667,100000.000000,0.000000
5.666667,109090.909091,0.013732
5.666667,118181.818182,0.015020
5.666667,127272.727273,0.016308
5.666667,136363.636364,0.017596
5.666667,145454.545455,0.018884
5.666667,154545.454545,0.020172
5.666667,163636.363636,0.021460
5.666667,172727.272727,0.022747
5.666667,181818.181818,0.024035
5.666667,190909.090909,0.025323
5.666667,200000.000000,0.026611
5.666667,209090.909091,0.028505
5.666667,218181.818182,0.030399
5.666667,227272.727273,0.032293
5.666667,236363.636364,0.034187
5.666667,245454.545455,0.036081
5.666667,254545.454545,0.037975
5.666667,263636.363636,0.039869
5.666667,272727.272727,0.041763
5.666667,281818.181818,0.043657
5.666667,290909.090909,0.045550
5.666667,300000.000000,0.047444
5.666667,309090.909091,0.048783
5.666667,318181.818182,0.050121
5.666667,327272.727273,0.051460
5.666667,336363.636364,0.052798
5.666667,345454.545455,0.054136
5.666667,354545.454545,0.055475
5.666667,363636.363636,0.056813
5.666667,372727.272727,0.058152
5.666667,381818.181818,0.059490
5.666667,390909.090909,0.060828
5.666667,400000.000000,0.062167
5.666667,409090.909091,0.063222
5.666667,418181.818182,0.064278
5.666667,427272.727273,0.065333
5.666667,436363.636364,0.066389
5.666667,445454.545455,0.067444
5.666667,454545.454545,0.068500
5.666667,463636.363636,0.069556
5.666667,472727.272727,0.070611
5.666667,481818.181818,0.071667
5.666667,490909.090909,0.072722
5.666667,500000.000000,0.073778
5.666667,509090.909091,0.076202
5.666667,518181.818182,0.078626
5.666667,527272.727273,0.081051
5.666667,536363.636364,0.083475
5.666667,545454.545455,0.085899
5.666667,554545.454545,0.088323
5.666667,563636.363636,0.090747
5.666667,572727.272727,0.093172
5.666667,581818.181818,0.095596
5.666667,590909.090909,0.098020
5.666667,600000.000000,0.100444
5.666667,609090.909091,0.101197
5.666667,618181.818182,0.101950
5.666667,627272.727273,0.102702
5.666667,636363.636364,0.103455
5.666667,645454.545455,0.104207
5.666667,654545.454545,0.104960
5.666667,663636.363636,0.105712
5.666667,672727.272727,0.106465
5.666667,681818.181818,0.107217
5.666667,690909.090909,0.107970
5.666667,700000.000000,0.108722
5.666667,709090.909091,0.110106
5.666667,718181.818182,0.111490
5.666667,727272.727273,0.112874
5.666667,736363.636364,0.114258
5.666667,745454.545455,0.115641
5.666667,754545.454545,0.117025
5.666667,763636.363636,0.118409
5.666667,772727.272727,0.119793
5.666667,781818.181818,0.121177
5.666667,790909.090909,0.122561
5.666667,800000.000000,0.123944
5.666667,809090.909091,0.123374
5.666667,818181.818182,0.122803
5.666667,827272.727273,0.122232
5.666667,836363.636364,0.121661
5.666667,845454.545455,0.121091
5.666667,854545.454545,0.120520
5.666667,863636.363636,0.119949
5.666667,872727.272727,0.119379
5.666667,881818.181818,0.118808
5.666667,890909.090909,0.118237
5.666667,900000.000000,0.117666
5.666667,909090.909091,0.119737
5.666667,918181.818182,0.121808
5.666667,927272.727273,0.123879
5.666667,936363.636364,0.125949
5.666667,945454.545455,0.128020
5.666667,954545.454545,0.130091
5.666667,963636.363636,0.132162
5.666667,972727.272727,0.134232
5.666667,981818.181818,0.136303
5.666667,990909.090909,0.138374
5.666667,1000000.000000,0.140445
5.777778,100000.000000,0.000000
5.777778,109090.909091,0.013539
5.777778,118181.818182,0.014837
5.777778,127272.727273,0.016135
5.777778,136363.636364,0.017433
5.777778,145454.545455,0.018731
5.777778,154545.454545,0.020029
5.777778,163636.363636,0.021327
5.777778,172727.272727,0.022625
5.777778,181818.181818,0.023923
5.777778,190909.090909,0.025221
5.777778,200000.000000,0.026519
5.777778,209090.909091,0.028468
5.777778,218181.818182,0.030417
5.777778,227272.727273,0.032367
5.777778,236363.636364,0.034316
5.777778,245454.545455,0.036266
5.777778,254545.454545,0.038215
5.777778,263636.363636,0.040165
5.777778,272727.272727,0.042114
5.777778,281818.181818,0.044064
5.777778,290909.090909,0.046013
5.777778,300000.000000,0.047963
5.777778,309090.909091,0.049254
5.777778,318181.818182,0.050545
5.777778,327272.727273,0.051837
5.777778,336363.636364,0.053128
5.777778,345454.545455,0.054419
5.777778,354545.454545,0.055710
5.777778,363636.363636,0.057002
5.777778,372727.272727,0.058293
5.777778,381818.181818,0.059584
5.777778,390909.090909,0.060875
5.777778,400000.000000,0.062167
5.777778,409090.909091,0.063229
5.777778,418181.818182,0.064291
5.777778,427272.727273,0.065354
5.777778,436363.636364,0.066416
5.777778,445454.545455,0.067478
5.777778,454545.454545,0.068540
5.777778,463636.363636,0.069603
5.777778,472727.272727,0.070665
5.777778,481818.181818,0.071727
5.777778,490909.090909,0.072790
5.777778,500000.000000,0.073852
5.777778,509090.909091,0.075988
5.777778,518181.818182,0.078125
5.777778,527272.727273,0.080261
5.777778,536363.636364,0.082397
5.777778,545454.545455,0.084534
5.777778,554545.454545,0.086670
5.777778,563636.363636,0.088806
5.777778,572727.272727,0.090943
5.777778,581818.181818,0.093079
5.777778,590909.090909,0.095216
5.777778,600000.000000,0.097352
5.777778,609090.909091,0.098248
5.777778,618181.818182,0.099143
5.777778,627272.727273,0.100039
5.777778,636363.636364,0.100934
5.777778,645454.545455,0.101830
5.777778,654545.454545,0.102726
5.777778,663636.363636,0.103621
5.777778,672727.272727,0.104517
5.777778,681818.181818,0.105413
5.777778,690909.090909,0.106308
5.777778,700000.000000,0.107204
5.777778,709090.909091,0.108470
5.777778,718181.818182,0.109736
5.777778,727272.727273,0.111002
5.777778,736363.636364,0.112268
5.777778,745454.545455,0.113534
5.777778,754545.454545,0.114800
5.777778,763636.363636,0.116066
5.777778,772727.272727,0.117332
5.777778,781818.181818,0.118598
5.777778,790909.090909,0.119864
5.777778,800000.000000,0.121130
5.777778,809090.909091,0.120789
5.777778,818181.818182,0.120449
5.777778,827272.727273,0.120109
5.777778,836363.636364,0.119769
5.777778,845454.545455,0.119429
5.777778,854545.454545,0.119089
5.777778,863636.363636,0.118749
5.777778,872727.272727,0.118409
5.777778,881818.181818,0.118069
5.777778,890909.090909,0.117729
5.777778,900000.000000,0.117389
5.777778,909090.909091,0.119613
5.777778,918181.818182,0.121836
5.777778,927272.727273,0.124060
5.777778,936363.636364,0.126284
5.777778,945454.545455,0.128508
5.777778,954545.454545,0.130732
5.777778,963636.363636,0.132956
5.777778,972727.272727,0.135180
5.777778,981818.181818,0.137404
5.777778,990909.090909,0.139628
5.777778,1000000.000000,0.141852
5.888889,100000.000000,0.000000
5.888889,109090.909091,0.013345
5.888889,118181.818182,0.014653
5.888889,127272.727273,0.015961
5.888889,136363.636364,0.017269
5.888889,145454.545455,0.018577
5.888889,154545.454545,0.019885
5.888889,163636.363636,0.021194
5.888889,172727.272727,0.022502
5.888889,181818.181818,0.023810
5.888889,190909.090909,0.025118
5.888889,200000.000000,0.026426
5.888889,209090.909091,0.028431
5.888889,218181.818182,0.030436
5.888889,227272.727273,0.032441
5.888889,236363.636364,0.034446
5.888889,245454.545455,0.036451
5.888889,254545.454545,0.038456
5.888889,263636.363636,0.040461
5.888889,272727.272727,0.042466
5.888889,281818.181818,0.044471
5.888889,290909.090909,0.046476
5.888889,300000.000000,0.048481
5.888889,309090.909091,0.049726
5.888889,318181.818182,0.050970
5.888889,327272.727273,0.052214
5.888889,336363.636364,0.053458
5.888889,345454.545455,0.054702
5.888889,354545.454545,0.055946
5.888889,363636.363636,0.057190
5.888889,372727.272727,0.058434
5.888889,381818.181818,0.059678
5.888889,390909.090909,0.060923
5.888889,400000.000000,0.062167
5.888889,409090.909091,0.063236
5.888889,418181.818182,0.064305
5.888889,427272.727273,0.065374
5.888889,436363.636364,0.066443
5.888889,445454.545455,0.067512
5.888889,454545.454545,0.068581
5.888889,463636.363636,0.069650
5.888889,472727.272727,0.070719
5.888889,481818.181818,0.071788
5.888889,490909.090909,0.072857
5.888889,500000.000000,0.073926
5.888889,509090.909091,0.075774
5.888889,518181.818182,0.077623
5.888889,527272.727273,0.079471
5.888889,536363.636364,0.081320
5.888889,545454.545455,0.083168
5.888889,554545.454545,0.085017
5.888889,563636.363636,0.086865
5.888889,572727.272727,0.088714
5.888889,581818.181818,0.090562
5.888889,590909.090909,0.092411
5.888889,600000.000000,0.094259
5.888889,609090.909091,0.095298
5.888889,618181.818182,0.096337
5.888889,627272.727273,0.097376
5.888889,636363.636364,0.098414
5.888889,645454.545455,0.099453
5.888889,654545.454545,0.100492
5.888889,663636.363636,0.101530
5.888889,672727.272727,0.102569
5.888889,681818.181818,0.103608
5.888889,690909.090909,0.104647
5.888889,700000.000000,0.105685
5.888889,709090.909091,0.106834
5.888889,718181.818182,0.107982
5.888889,727272.727273,0.109130
5.888889,736363.636364,0.110278
5.888889,745454.545455,0.111426
5.888889,754545.454545,0.112574
5.888889,763636.363636,0.113722
5.888889,772727.272727,0.114870
5.888889,781818.181818,0.116019
5.888889,790909.090909,0.117167
5.888889,800000.000000,0.118315
5.888889,809090.909091,0.118205
5.888889,818181.818182,0.118096
5.888889,827272.727273,0.117986
5.888889,836363.636364,0.117877
5.888889,845454.545455,0.117768
5.888889,854545.454545,0.117658
5.888889,863636.363636,0.117549
5.888889,872727.272727,0.117439
5.888889,881818.181818,0.117330
5.888889,890909.090909,0.117220
5.888889,900000.000000,0.117111
5.888889,909090.909091,0.119488
5.888889,918181.818182,0.121865
5.888889,927272.727273,0.124242
5.888889,936363.636364,0.126619
5.888889,945454.545455,0.128997
5.888889,954545.454545,0.131374
5.888889,963636.363636,0.133751
5.888889,972727.272727,0.136128
5.888889,981818.181818,0.138505
5.888889,990909.090909,0.140882
5.888889,1000000.000000,0.143260
6.000000,100000.000000,0.000000
6.000000,109090.909091,0.013151
6.000000,118181.818182,0.014470
6.000000,127272.727273,0.015788
6.000000,136363.636364,0.017106
6.000000,145454.545455,0.018424
6.000000,154545.454545,0.019742
6.000000,163636.363636,0.021061
6.000000,172727.272727,0.022379
6.000000,181818.181818,0.023697
6.000000,190909.090909,0.025015
6.000000,200000.000000,0.026333
6.000000,209090.909091,0.028394
6.000000,218181.818182,0.030455
6.000000,227272.727273,0.032515
6.000000,236363.636364,0.034576
6.000000,245454.545455,0.036636
6.000000,254545.454545,0.038697
6.000000,263636.363636,0.040758
6.000000,272727.272727,0.042818
6.000000,281818.181818,0.044879
6.000000,290909.090909,0.046939
6.000000,300000.000000,0.049000
6.000000,309090.909091,0.050197
6.000000,318181.818182,0.051394
6.000000,327272.727273,0.052591
6.000000,336363.636364,0.053788
6.000000,345454.545455,0.054985
6.000000,354545.454545,0.056182
6.000000,363636.363636,0.057379
6.000000,372727.272727,0.058576
6.000000,381818.181818,0.059773
6.000000,390909.090909,0.060970
6.000000,400000.000000,0.062167
6.000000,409090.909091,0.063242
6.000000,418181.818182,0.064318
6.000000,427272.727273,0.065394
6.000000,436363.636364,0.066470
6.000000,445454.545455,0.067545
6.000000,454545.454545,0.068621
6.000000,463636.363636,0.069697
6.000000,472727.272727,0.070773
6.000000,481818.181818,0.071848
6.000000,490909.090909,0.072924
6.000000,500000.000000,0.074000
6.000000,509090.909091,0.075561
6.000000,518181.818182,0.077121
6.000000,527272.727273,0.078682
6.000000,536363.636364,0.080242
6.000000,545454.545455,0.081803
6.000000,554545.454545,0.083364
6.000000,563636.363636,0.084924
6.000000,572727.272727,0.086485
6.000000,581818.181818,0.088045
6.000000,590909.090909,0.089606
6.000000,600000.000000,0.091167
6.000000,609090.909091,0.092349
6.000000,618181.818182,0.093530
6.000000,627272.727273,0.094712
6.000000,636363.636364,0.095894
6.000000,645454.545455,0.097076
6.000000,654545.454545,0.098258
6.000000,663636.363636,0.099440
6.000000,672727.272727,0.100621
6.000000,681818.181818,0.101803
6.000000,690909.090909,0.102985
6.000000,700000.000000,0.104167
6.000000,709090.909091,0.105197
6.000000,718181.818182,0.106228
6.000000,727272.727273,0.107258
6.000000,736363.636364,0.108288
6.000000,745454.545455,0.109318
6.000000,754545.454545,0.110349
6.000000,763636.363636,0.111379
6.000000,772727.272727,0.112409
6.000000,781818.181818,0.113439
6.000000,790909.090909,0.114470
6.000000,800000.000000,0.115500
6.000000,809090.909091,0.115621
6.000000,818181.818182,0.115742
6.000000,827272.727273,0.115864
6.000000,836363.636364,0.115985
6.000000,845454.545455,0.116106
6.000000,854545.454545,0.116227
6.000000,863636.363636,0.116348
6.000000,872727.272727,0.116469
6.000000,881818.181818,0.116591
6.000000,890909.090909,0.116712
6.000000,900000.000000,0.116833
6.000000,909090.909091,0.119363
6.000000,918181.818182,0.121894
6.000000,927272.727273,0.124424
6.000000,936363.636364,0.126954
